antecedent,consequent,confidence,supAntecedent
spotify:track:17Vry8h1fUTYg8NL6pHhem,spotify:track:5BbYPT6ehZf0hSv2su6JAl,0.6923076923076923,13
spotify:track:17Vry8h1fUTYg8NL6pHhem,spotify:track:5CG9Ps5ynNjpKJHmwc95pa,0.6923076923076923,13
spotify:track:17Vry8h1fUTYg8NL6pHhem,spotify:track:1zWZvrk13cL8Sl3VLeG57F,0.6923076923076923,13
spotify:track:17Vry8h1fUTYg8NL6pHhem,spotify:track:3y1t2sEahs8idFz2tiYNPO,0.5384615384615384,13
spotify:track:17VegeBoHvMlIByrdu64KR,spotify:track:1mqlc0vEP9mU1kZgTi6LIQ,0.5333333333333333,15
spotify:track:17VegeBoHvMlIByrdu64KR,spotify:track:4BGJSbB5rAcg4pNzD4gfxU,0.5333333333333333,15
spotify:track:17VegeBoHvMlIByrdu64KR,spotify:track:2zvot9pY2FNl1E94kc4K8M,0.5333333333333333,15
spotify:track:17AS0y6FnHdYImAPUydAJg,spotify:track:5nN8BwAQDJDguq7Dpd3JQQ,0.625,8
spotify:track:16w8ZGVSjI4TlTLV8VimBY,spotify:track:2IO7yf562c1zLzpanal1DT,0.5454545454545454,11
spotify:track:16w8ZGVSjI4TlTLV8VimBY,spotify:track:6Xs7OKt6i0Ddq8B4M5Dgvr,0.5454545454545454,11
spotify:track:16w8ZGVSjI4TlTLV8VimBY,spotify:track:5dcYoYFAXh0f0qI05AoufB,0.5454545454545454,11
spotify:track:16qYlQ6koFxYVbiJbGHblz,spotify:track:62vpWI1CHwFy7tMIcSStl8,0.5517241379310345,29
spotify:track:16pwlVsypm4aDKMhXdOuXg,spotify:track:4gbVRS8gloEluzf0GzDOFc,0.6111111111111112,18
spotify:track:16pwlVsypm4aDKMhXdOuXg,spotify:track:494OU6M7NOf4ICYb4zWCf5,0.5555555555555556,18
spotify:track:16bHRxM89ue0TiCKARYbRp,spotify:track:3pXF1nA74528Edde4of9CC,0.6428571428571429,14
spotify:track:16bHRxM89ue0TiCKARYbRp,spotify:track:43PuMrRfbyyuz4QpZ3oAwN,0.5714285714285714,14
spotify:track:16PNN9wK1LbedzcTp7y8y0,spotify:track:03fT3OHB9KyMtGMt2zwqCT,0.8571428571428571,7
spotify:track:16PNN9wK1LbedzcTp7y8y0,spotify:track:6eYYm2xwrvdav2yakF3cqg,0.8571428571428571,7
spotify:track:16Ah4QqH4mgYVXqfC4mdSd,spotify:track:7yyRTcZmCiyzzJlNzGC9Ol,0.6666666666666666,12
spotify:track:16Ah4QqH4mgYVXqfC4mdSd,spotify:track:1xznGGDReH1oQq0xzbwXa3,0.5833333333333334,12
spotify:track:16Ah4QqH4mgYVXqfC4mdSd,spotify:track:0QsvXIfqM0zZoerQfsI9lm,0.5833333333333334,12
spotify:track:15p4zvWigjysxyDwabL8Gw,spotify:track:5VIfacsWytkcgr7aTt8Tql,0.7142857142857143,7
spotify:track:15p4zvWigjysxyDwabL8Gw,spotify:track:0HU5JnVaKNTWf6GykV9Zn8,0.7142857142857143,7
spotify:track:15p4zvWigjysxyDwabL8Gw,spotify:track:6klpXs2uAjagnZMFkt4qkl,0.7142857142857143,7
spotify:track:15p4zvWigjysxyDwabL8Gw,spotify:track:5k3U0OGYBccHdKJJu3HrUN,0.7142857142857143,7
spotify:track:15p4zvWigjysxyDwabL8Gw,spotify:track:3wjgPeXocinhLyPL37p70e,0.7142857142857143,7
spotify:track:15WS5DLuxA4zBF0tH1sOR9,spotify:track:1XQnZTR0ER8y5fGO17uX1R,0.7142857142857143,7
spotify:track:15DrrIod12Tc2IoMaHiwlQ,spotify:track:5edBgVtRD0fvWk140Sl21T,0.5333333333333333,15
spotify:track:150xRZE9rtvEPdedbf3y3l,spotify:track:3hB5DgAiMAQ4DzYbsMq1IT,0.5555555555555556,9
spotify:track:14rApQTKycs9gNg7hjm9m7,spotify:track:3pLTOP0G0etiWUknFoRpsr,0.625,8
spotify:track:14rApQTKycs9gNg7hjm9m7,spotify:track:6b5rA9rthDbZDOQp9UbOgl,0.625,8
spotify:track:14WWzenpaEgQZlqPq2nk4v,spotify:track:1xznGGDReH1oQq0xzbwXa3,0.5853658536585366,41
spotify:track:14WB9RMGcLvEKWNgPP22fV,spotify:track:7w9bgPAmPTtrkt2v16QWvQ,1.0,6
spotify:track:14WB9RMGcLvEKWNgPP22fV,spotify:track:6yr8GiTHWvFfi4o6Q5ebdT,0.8333333333333334,6
spotify:track:14WB9RMGcLvEKWNgPP22fV,spotify:track:30Gd3snWllczPbz2Gd0JMe,0.8333333333333334,6
spotify:track:14WB9RMGcLvEKWNgPP22fV,spotify:track:4hEl2wrneFEJbJ6SDYWd2f,0.8333333333333334,6
spotify:track:14WB9RMGcLvEKWNgPP22fV,spotify:track:6UaRii9AH6Zss9xNMEQ2M9,0.8333333333333334,6
spotify:track:14WB9RMGcLvEKWNgPP22fV,spotify:track:6sDQ4uiWw9OdVrCXFLSlZt,0.8333333333333334,6
spotify:track:13e6f8t7RKXuxZ0JdaaJRG,spotify:track:7y6c07pgjZvtHI9kuMVqk1,1.0,5
spotify:track:12lZTPlXwUtrQuhEty6098,spotify:track:1dzQoRqT5ucxXVaAhTcT0J,0.6,10
spotify:track:12TE7Vt592RcM1G3EaaZ0f,spotify:track:0KMzyApR43L4JH9ZMHS1Km,0.5833333333333334,12
spotify:track:12TE7Vt592RcM1G3EaaZ0f,spotify:track:1ipcb9qXpSHWhSUvdxJhsx,0.5833333333333334,12
spotify:track:12TE7Vt592RcM1G3EaaZ0f,spotify:track:38hbQ1wHHBNXDpPGJRMY28,0.5833333333333334,12
spotify:track:12TE7Vt592RcM1G3EaaZ0f,spotify:track:3xx0jE52PbtvwXgNaBUdch,0.5833333333333334,12
spotify:track:12TE7Vt592RcM1G3EaaZ0f,spotify:track:6iy4PoAuZBMvtrlDX4VxC7,0.5833333333333334,12
spotify:track:12AOwWanBDN4TQbJRbErqM,spotify:track:1zWZvrk13cL8Sl3VLeG57F,0.6,10
spotify:track:12AOwWanBDN4TQbJRbErqM,spotify:track:5S5rw0WLVCAux5B5bWCehK,0.6,10
spotify:track:12A0IAyIegPcMStxpk47YM,spotify:track:2b9lp5A6CqSzwOrBfAFhof,1.0,5
spotify:track:11dxtPJKR4E0wlSr0A0t47,spotify:track:1TfAhjzRBWzYZ8IdUV3igl,0.5833333333333334,12
spotify:track:11dxtPJKR4E0wlSr0A0t47,spotify:track:7yMnml7zdYl5LlDFZPm5Hd,0.5833333333333334,12
spotify:track:11LmqTE2naFULdEP94AUBa,spotify:track:5ghIJDpPoe3CfHMGu71E6T,0.6666666666666666,12
spotify:track:11LmqTE2naFULdEP94AUBa,spotify:track:4P5KoWXOxwuobLmHXLMobV,0.5833333333333334,12
spotify:track:11KJSRSgaDxqydKYiD2Jew,spotify:track:1xznGGDReH1oQq0xzbwXa3,0.7083333333333334,48
spotify:track:10ps1I1sIMRNZW11eceN7W,spotify:track:05ZACkzW8YbRq3eFgIfSNB,0.7142857142857143,7
spotify:track:10ps1I1sIMRNZW11eceN7W,spotify:track:3ts6xK5GzfMAAriT9AIBmP,0.7142857142857143,7
spotify:track:10ps1I1sIMRNZW11eceN7W,spotify:track:0Nu9WA8kEbBWEsay2s8Q0U,0.7142857142857143,7
spotify:track:10ps1I1sIMRNZW11eceN7W,spotify:track:39FwE8edwuyiaa4PrGBkP7,0.7142857142857143,7
spotify:track:10aWGOqSDBqvNzJ9NeKDbK,spotify:track:2U5NrHirVZusBLQlohTbnZ,0.75,8
spotify:track:10aWGOqSDBqvNzJ9NeKDbK,spotify:track:6TlRNJaezOdzdECnQeRuMM,0.625,8
spotify:track:10RQKVSr4rS0coExTmi4dF,spotify:track:4lnnde7PnrXR3pUzQKBe6X,1.0,5
spotify:track:10RQKVSr4rS0coExTmi4dF,spotify:track:6eYYm2xwrvdav2yakF3cqg,1.0,5
spotify:track:10Nmj3JCNoMeBQ87uw5j8k,spotify:track:48UPSzbZjgc449aqz8bxox,0.5833333333333334,12
spotify:track:10Nmj3JCNoMeBQ87uw5j8k,spotify:track:3ZOEytgrvLwQaqXreDs2Jx,0.5833333333333334,12
spotify:track:10M2Ex445zw585Ducldzkw,spotify:track:7mldq42yDuxiUNn08nvzHO,0.55,20
spotify:track:10I3CmmwT0BkOVhduDy53o,spotify:track:0wdKiSBUT7aZkXUIdJWcwC,0.6521739130434783,23
spotify:track:10I3CmmwT0BkOVhduDy53o,spotify:track:1wHZx0LgzFHyeIZkUydNXq,0.6086956521739131,23
spotify:track:0zstgBrV1t1g6n4jHrUVBY,spotify:track:4HGIPyqDxSf863tPOwXiLJ,1.0,7
spotify:track:0zstgBrV1t1g6n4jHrUVBY,spotify:track:6btdYzQ8eZFBrOlUKVHuz0,0.8571428571428571,7
spotify:track:0zstgBrV1t1g6n4jHrUVBY,spotify:track:7zsw78LtXUD7JfEwH64HK2,0.8571428571428571,7
spotify:track:0zstgBrV1t1g6n4jHrUVBY,spotify:track:7tUSJY4nsDBJTjd1UXKRsT,0.8571428571428571,7
spotify:track:0zstgBrV1t1g6n4jHrUVBY,spotify:track:2rm72l5pjfby1cWvPMUojI,0.8571428571428571,7
spotify:track:0zg5XJPiga7E5FxiehriG2,spotify:track:5rgrBsAFYMun6yhtnLKRPz,0.6363636363636364,11
spotify:track:0zg5XJPiga7E5FxiehriG2,spotify:track:2gq9iG0maBxkuZI7yfGJuv,0.5454545454545454,11
spotify:track:0zg5XJPiga7E5FxiehriG2,spotify:track:1wZqJM5FGDEl3FjHDxDyQd,0.5454545454545454,11
spotify:track:0zg5XJPiga7E5FxiehriG2,spotify:track:43PuMrRfbyyuz4QpZ3oAwN,0.5454545454545454,11
spotify:track:0zVMzJ37VQNFUNvdxxat2E,spotify:track:6Sm2YzLtL8FcyTMONOkiFw,0.5333333333333333,15
spotify:track:0z1b34WikhOH9ZxU8QDWcv,spotify:track:2hdhm6piUJnmKXmEmskXCg,0.75,8
spotify:track:0z1b34WikhOH9ZxU8QDWcv,spotify:track:42et6fnHCw1HIPSrdPprMl,0.75,8
spotify:track:0z1b34WikhOH9ZxU8QDWcv,spotify:track:5qqabIl2vWzo9ApSC317sa,0.75,8
spotify:track:0ydsi4UHPiwLQWZKTlkcaP,spotify:track:3gbBpTdY8lnQwqxNCcf795,0.7142857142857143,7
spotify:track:0yD66650JxhqKbW76C2qCo,spotify:track:5HGibWoxnkYSkl6mHmAlOE,0.5483870967741935,31
spotify:track:0yD66650JxhqKbW76C2qCo,spotify:track:03fT3OHB9KyMtGMt2zwqCT,0.5161290322580645,31
spotify:track:0y44Oz1T9uWDKg4SFDWRWH,spotify:track:68Pux358EOhXmQqln37bj4,0.6666666666666666,12
spotify:track:0y44Oz1T9uWDKg4SFDWRWH,spotify:track:39FwE8edwuyiaa4PrGBkP7,0.5833333333333334,12
spotify:track:0y44Oz1T9uWDKg4SFDWRWH,spotify:track:05ZACkzW8YbRq3eFgIfSNB,0.5833333333333334,12
spotify:track:0xl1w2q4VLojeXp4JfazPL,spotify:track:2bjwRfXMk4uRgOD9IBYl9h,0.9,10
spotify:track:0xl1w2q4VLojeXp4JfazPL,spotify:track:6UjfByV1lDLW0SOVQA4NAi,0.6,10
spotify:track:0xl1w2q4VLojeXp4JfazPL,spotify:track:343YBumqHu19cGoGARUTsd,0.6,10
spotify:track:0xPaZrF25ltzvz1a2Pm5DQ,spotify:track:0lLdorYw7lVrJydTINhWdI,0.8571428571428571,7
spotify:track:0xPaZrF25ltzvz1a2Pm5DQ,spotify:track:6DwnAl6l63e83dDgIzY8P4,0.8571428571428571,7
spotify:track:0xPaZrF25ltzvz1a2Pm5DQ,spotify:track:1DnSNqCQM3LUxqFuXt184Q,0.8571428571428571,7
spotify:track:0xPaZrF25ltzvz1a2Pm5DQ,spotify:track:5Ber68jZ7ytegr2UISEdb7,0.8571428571428571,7
spotify:track:0xPaZrF25ltzvz1a2Pm5DQ,spotify:track:4qBejt9FeqLI9blHI1Nq1x,0.8571428571428571,7
spotify:track:0xPaZrF25ltzvz1a2Pm5DQ,spotify:track:6tjituizSxwSmBB5vtgHZE,0.8571428571428571,7
spotify:track:0xPaZrF25ltzvz1a2Pm5DQ,spotify:track:66WPXyhXqMlkM1kZhyEXWK,0.8571428571428571,7
spotify:track:0xPaZrF25ltzvz1a2Pm5DQ,spotify:track:2gbCG4Rt9984UZ7Tc0dIFd,0.8571428571428571,7
spotify:track:0xPaZrF25ltzvz1a2Pm5DQ,spotify:track:0tXPhc8LvM4dPvoRwI66XQ,0.8571428571428571,7
spotify:track:0x2wtJbtJrox3SDmnMj97x,spotify:track:4CJVkjo5WpmUAKp3R44LNb,0.6923076923076923,13
spotify:track:0x2wtJbtJrox3SDmnMj97x,spotify:track:24NwBd5vZ2CK8VOQVnqdxr,0.5384615384615384,13
spotify:track:0x2wtJbtJrox3SDmnMj97x,spotify:track:7o2CTH4ctstm8TNelqjb51,0.5384615384615384,13
spotify:track:0x2wtJbtJrox3SDmnMj97x,spotify:track:3yrSvpt2l1xhsV9Em88Pul,0.5384615384615384,13
spotify:track:0wzABO1igQsSy8cQ7dIeHK,spotify:track:7fSGbZLhWlAiCC3HDPAULu,0.6923076923076923,13
spotify:track:0wzABO1igQsSy8cQ7dIeHK,spotify:track:0hCB0YR03f6AmQaHbwWDe8,0.6153846153846154,13
spotify:track:0wzABO1igQsSy8cQ7dIeHK,spotify:track:7o2CTH4ctstm8TNelqjb51,0.6153846153846154,13
spotify:track:0wzABO1igQsSy8cQ7dIeHK,spotify:track:5CQ30WqJwcep0pYcV4AMNc,0.6153846153846154,13
spotify:track:0wzABO1igQsSy8cQ7dIeHK,spotify:track:0wJoRiX5K5BxlqZTolB2LD,0.5384615384615384,13
spotify:track:0wzABO1igQsSy8cQ7dIeHK,spotify:track:2AxCeJ6PSsBYiTckM0HLY7,0.5384615384615384,13
spotify:track:0wz1LjDb9ZNEYwOmDJ3Q4b,spotify:track:4CJVkjo5WpmUAKp3R44LNb,0.5555555555555556,9
spotify:track:0wsXdby1T3PWLauIkGUZzg,spotify:track:3pzjHKrQSvXGHQ98dx18HI,0.8333333333333334,6
spotify:track:0wfbD5rAksdXUzRvMfM3x5,spotify:track:0dA2Mk56wEzDgegdC6R17g,0.6,10
spotify:track:0wKpwcebNS9Fkw7oMbSffP,spotify:track:7tUSJY4nsDBJTjd1UXKRsT,1.0,5
spotify:track:0wJoRiX5K5BxlqZTolB2LD,spotify:track:0wzABO1igQsSy8cQ7dIeHK,0.7,10
spotify:track:0wJoRiX5K5BxlqZTolB2LD,spotify:track:7fSGbZLhWlAiCC3HDPAULu,0.7,10
spotify:track:0wJoRiX5K5BxlqZTolB2LD,spotify:track:7o2CTH4ctstm8TNelqjb51,0.7,10
spotify:track:0wJoRiX5K5BxlqZTolB2LD,spotify:track:1Eolhana7nKHYpcYpdVcT5,0.6,10
spotify:track:0wJIFdZTLwl4ZQ6RNLOxQN,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,0.6666666666666666,12
spotify:track:0wJIFdZTLwl4ZQ6RNLOxQN,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,0.5833333333333334,12
spotify:track:0w3Q14i073jLoew1hgJkwD,spotify:track:0OlS52TmtK2gPaEtdmr7DN,0.5555555555555556,9
spotify:track:0w3Q14i073jLoew1hgJkwD,spotify:track:2YMhrXQYKkm4kXLcXKKd5z,0.5555555555555556,9
spotify:track:0w3Q14i073jLoew1hgJkwD,spotify:track:10M2Ex445zw585Ducldzkw,0.5555555555555556,9
spotify:track:0vbbhcA6okLzvsy6WSTlLg,spotify:track:6O6M7pJLABmfBRoGZMu76Y,0.6,10
spotify:track:0vFMQi8ZnOM2y8cuReZTZ2,spotify:track:0yD66650JxhqKbW76C2qCo,0.5384615384615384,13
spotify:track:0v9Wz8o0BT8DU38R4ddjeH,spotify:track:7yyRTcZmCiyzzJlNzGC9Ol,0.5806451612903226,62
spotify:track:0v1XpBHnsbkCn7iJ9Ucr1l,spotify:track:24NwBd5vZ2CK8VOQVnqdxr,0.75,8
spotify:track:0v1XpBHnsbkCn7iJ9Ucr1l,spotify:track:7o2CTH4ctstm8TNelqjb51,0.75,8
spotify:track:0uppYCG86ajpV2hSR3dJJ0,spotify:track:48UPSzbZjgc449aqz8bxox,0.6,10
spotify:track:0uRlP6bHbSgBGklmaCMqG7,spotify:track:03fT3OHB9KyMtGMt2zwqCT,0.8181818181818182,11
spotify:track:0uRlP6bHbSgBGklmaCMqG7,spotify:track:6s9ICeczYOfbHHIaSMq9jd,0.7272727272727273,11
spotify:track:0uRlP6bHbSgBGklmaCMqG7,spotify:track:05ZACkzW8YbRq3eFgIfSNB,0.7272727272727273,11
spotify:track:0uFvvXbmGIXlf5ZgtHyYpf,spotify:track:4X5f3vT8MRuXF68pfjNte5,0.5294117647058824,17
spotify:track:0u4htORODiTK9vHVA89MQX,spotify:track:5qqabIl2vWzo9ApSC317sa,0.625,8
spotify:track:0tXPhc8LvM4dPvoRwI66XQ,spotify:track:0lLdorYw7lVrJydTINhWdI,0.875,8
spotify:track:0tXPhc8LvM4dPvoRwI66XQ,spotify:track:6tjituizSxwSmBB5vtgHZE,0.875,8
spotify:track:0tXPhc8LvM4dPvoRwI66XQ,spotify:track:0xPaZrF25ltzvz1a2Pm5DQ,0.75,8
spotify:track:0tXPhc8LvM4dPvoRwI66XQ,spotify:track:5Ber68jZ7ytegr2UISEdb7,0.75,8
spotify:track:0tISnxqgVmxqhVghsTi2Rr,spotify:track:20dP2DaMHIAmwWAbp7peSr,0.6666666666666666,12
spotify:track:0tISnxqgVmxqhVghsTi2Rr,spotify:track:4cg1yakyRSIOjxKM2I7J1q,0.5833333333333334,12
spotify:track:0srwKuJPH8yBzzFUJMBQM2,spotify:track:4Kz4RdRCceaA9VgTqBhBfa,0.631578947368421,19
spotify:track:0srwKuJPH8yBzzFUJMBQM2,spotify:track:2KpCpk6HjXXLb7nnXoXA5O,0.5263157894736842,19
spotify:track:0ro5QCkSCtbfhMHnvMase3,spotify:track:2eAZfqOm4EnOF9VvN50Tyc,1.0,6
spotify:track:0ro5QCkSCtbfhMHnvMase3,spotify:track:7GX5flRQZVHRAGd6B4TmDO,1.0,6
spotify:track:0rHJxNaQRMGK6Y4TUx3xRO,spotify:track:5uDASfU19gDxSjW8cnCaBp,0.8571428571428571,7
spotify:track:0rHJxNaQRMGK6Y4TUx3xRO,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,0.7142857142857143,7
spotify:track:0r8iDf65NHgFgZOGLwj5r8,spotify:track:2WKCH4ISejDV9ad7iPp5XU,0.6,15
spotify:track:0qxtQ8rf3W1nId3D2r0xH4,spotify:track:28UMEtwyUUy5u0UWOVHwiI,0.8,10
spotify:track:0qxtQ8rf3W1nId3D2r0xH4,spotify:track:5VIfacsWytkcgr7aTt8Tql,0.8,10
spotify:track:0qxtQ8rf3W1nId3D2r0xH4,spotify:track:6klpXs2uAjagnZMFkt4qkl,0.8,10
spotify:track:0qxtQ8rf3W1nId3D2r0xH4,spotify:track:5k3U0OGYBccHdKJJu3HrUN,0.8,10
spotify:track:0qt5f5EL92o8Snzopsv0en,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,0.5555555555555556,18
spotify:track:0qcjuYtMWhBjXg0Xwt5SzS,spotify:track:7w9bgPAmPTtrkt2v16QWvQ,0.6666666666666666,9
spotify:track:0qcjuYtMWhBjXg0Xwt5SzS,spotify:track:6UaRii9AH6Zss9xNMEQ2M9,0.6666666666666666,9
spotify:track:0qcjuYtMWhBjXg0Xwt5SzS,spotify:track:3yfqSUWxFvZELEM4PmlwIR,0.6666666666666666,9
spotify:track:0qYTZCo5Bwh1nsUFGZP3zn,spotify:track:22eADXu8DfOAUEDw4vU8qy,0.8333333333333334,6
spotify:track:0q75NwOoFiARAVp4EXU4Bs,spotify:track:6PGoSes0D9eUDeeAafB2As,0.5789473684210527,19
spotify:track:0q75NwOoFiARAVp4EXU4Bs,spotify:track:152lZdxL1OR0ZMW6KquMif,0.5263157894736842,19
spotify:track:0q5DrtpnnGpOvBy5nnPMbe,spotify:track:1f5cbQtDrykjarZVrShaDI,0.75,8
spotify:track:0q5DrtpnnGpOvBy5nnPMbe,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,0.625,8
spotify:track:0q5DrtpnnGpOvBy5nnPMbe,spotify:track:3pndPhlQWjuSoXhcIIdBjv,0.625,8
spotify:track:0q5DrtpnnGpOvBy5nnPMbe,spotify:track:7GX5flRQZVHRAGd6B4TmDO,0.625,8
spotify:track:0q5DrtpnnGpOvBy5nnPMbe,spotify:track:0VgkVdmE4gld66l8iyGjgx,0.625,8
spotify:track:0prNGof3XqfTvNDxHonvdK,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,0.5263157894736842,19
spotify:track:0pmzQ1SkJHhDcA4v5pqw2A,spotify:track:4hrae8atte6cRlSC9a7VCO,0.7142857142857143,7
spotify:track:0pmzQ1SkJHhDcA4v5pqw2A,spotify:track:666NLsbWOUP3Lo0Ji5U0FS,0.7142857142857143,7
spotify:track:0pmzQ1SkJHhDcA4v5pqw2A,spotify:track:4SRqDmPxYX0pUb5B5ut2Ri,0.7142857142857143,7
spotify:track:0pmzQ1SkJHhDcA4v5pqw2A,spotify:track:4nthV2eZAXnt4yiJMocLkG,0.7142857142857143,7
spotify:track:0pdfN7nOHMYmKykzu1cyfm,spotify:track:6IC6VhpV7D8T1t037Atqpu,0.75,8
spotify:track:0pdfN7nOHMYmKykzu1cyfm,spotify:track:2SZYBG86b5hTFssCSusaII,0.75,8
spotify:track:0pdfN7nOHMYmKykzu1cyfm,spotify:track:3nUOnjOeEivWeVM5mhf8bF,0.625,8
spotify:track:0pdfN7nOHMYmKykzu1cyfm,spotify:track:4rkBAkvRa0hBfqu9pOEtZf,0.625,8
spotify:track:0pSBuHjILhNEo55xK1zrRt,spotify:track:2EEeOnHehOozLq4aS0n6SL,0.5757575757575758,33
spotify:track:0pSBuHjILhNEo55xK1zrRt,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,0.5757575757575758,33
spotify:track:0p1HtkrNYxv0iDfEKwXSTp,spotify:track:03fT3OHB9KyMtGMt2zwqCT,0.8,15
spotify:track:0p1HtkrNYxv0iDfEKwXSTp,spotify:track:2TR7A4ulH9R1PNwMyd8o8U,0.6,15
spotify:track:0p1HtkrNYxv0iDfEKwXSTp,spotify:track:5HGibWoxnkYSkl6mHmAlOE,0.6,15
spotify:track:0or0gNaKAXYYCsOrpvRzAu,spotify:track:0gbBzIqrECJOEPvQJIBFs5,0.5384615384615384,13
spotify:track:0ofbQMrRDsUaVKq2mGLEAb,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,0.5555555555555556,18
spotify:track:0oTM6RLL3HEC1RDCe0bYsm,spotify:track:5KY7zgFeH2GWoL1zP9mME6,0.8571428571428571,7
spotify:track:0oTM6RLL3HEC1RDCe0bYsm,spotify:track:7yyRTcZmCiyzzJlNzGC9Ol,0.7142857142857143,7
spotify:track:0nnxf8p851ZR49KFnGWVsB,spotify:track:4o6BgsqLIBViaGVbx5rbRk,0.5555555555555556,9
spotify:track:0nkzd3yNniB767zSDDdLZ3,spotify:track:2UREu1Y8CO4jXkbvqAtP7g,0.75,8
spotify:track:0nkzd3yNniB767zSDDdLZ3,spotify:track:4CbKVDZkYKdv69I4bCaKUq,0.75,8
spotify:track:0nDjzA4kns1QOWPXuOn6Xw,spotify:track:6leiB1fEsTnVCuPiielde5,0.5333333333333333,15
spotify:track:0nCU6JTonBdrIKpxErujKu,spotify:track:6enPOmd3vSFpI4jjms8kXN,0.8571428571428571,7
spotify:track:0nCU6JTonBdrIKpxErujKu,spotify:track:2yWtLaPCOUDyi7f1lOXCn5,0.7142857142857143,7
spotify:track:0nCU6JTonBdrIKpxErujKu,spotify:track:0i5el041vd6nxrGEU8QRxy,0.7142857142857143,7
spotify:track:0md12GKBGH8ZuLG2fTfGUz,spotify:track:4QlzkaRHtU8gAdwqjWmO8n,0.625,8
spotify:track:0mUyMawtxj1CJ76kn9gIZK,spotify:track:4llK75pXNWZz6KAho2Gp16,0.5454545454545454,11
spotify:track:0mUyMawtxj1CJ76kn9gIZK,spotify:track:3vsNteZn6E5qBSSBO78W7b,0.5454545454545454,11
spotify:track:0lwkTJnLBVWvEnxtku7Msy,spotify:track:5tz69p7tJuGPeMGwNTxYuV,0.5714285714285714,14
spotify:track:0lpRp9KzzMbC0w1uiL7H7f,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,0.625,8
spotify:track:0loKEMa9DP6mLibdFMe6Uv,spotify:track:7tUSJY4nsDBJTjd1UXKRsT,0.8571428571428571,7
spotify:track:0loKEMa9DP6mLibdFMe6Uv,spotify:track:2rm72l5pjfby1cWvPMUojI,0.8571428571428571,7
spotify:track:0lmdsH1MIoLsMymnNpd6HU,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,0.5454545454545454,22
spotify:track:0lik84UL16pPOevmhQxMYu,spotify:track:1ZP0sKDoVM1NCFB65Esfm6,1.0,6
spotify:track:0lik84UL16pPOevmhQxMYu,spotify:track:7yMnml7zdYl5LlDFZPm5Hd,1.0,6
spotify:track:0lik84UL16pPOevmhQxMYu,spotify:track:0L9c2iXFspP8cIJQa1o594,0.8333333333333334,6
spotify:track:0laYHRpNTS6i8FXdupHkJ4,spotify:track:3TcL0dyCMyr0kyTTc4NLgI,0.5555555555555556,9
spotify:track:0lYS1tJg3r6ATe9bRPB0Hu,spotify:track:07HPV6hzecJmMJwsIX8YVU,0.625,8
spotify:track:0lQJBl9YEsoMtE8D4yTE9g,spotify:track:5kNe7PE09d6Kvw5pAsx23n,0.5789473684210527,19
spotify:track:0lQJBl9YEsoMtE8D4yTE9g,spotify:track:5S5rw0WLVCAux5B5bWCehK,0.5263157894736842,19
spotify:track:0lQJBl9YEsoMtE8D4yTE9g,spotify:track:5BbYPT6ehZf0hSv2su6JAl,0.5263157894736842,19
spotify:track:0lQJBl9YEsoMtE8D4yTE9g,spotify:track:0BCy325UZyR9z0t0uxwn2N,0.5263157894736842,19
spotify:track:0lQJBl9YEsoMtE8D4yTE9g,spotify:track:5HJId22hZ2IvFnvNSy6ZbE,0.5263157894736842,19
spotify:track:0lLdorYw7lVrJydTINhWdI,spotify:track:0bYg9bo50gSsH3LtXe2SQn,0.6666666666666666,15
spotify:track:0lLdorYw7lVrJydTINhWdI,spotify:track:6tjituizSxwSmBB5vtgHZE,0.6,15
spotify:track:0lLdorYw7lVrJydTINhWdI,spotify:track:4qBejt9FeqLI9blHI1Nq1x,0.5333333333333333,15
spotify:track:0lLdorYw7lVrJydTINhWdI,spotify:track:66WPXyhXqMlkM1kZhyEXWK,0.5333333333333333,15
spotify:track:0lLdorYw7lVrJydTINhWdI,spotify:track:6DwnAl6l63e83dDgIzY8P4,0.5333333333333333,15
spotify:track:0l08dcPEqNEUhymVBext8h,spotify:track:3yfqSUWxFvZELEM4PmlwIR,0.75,8
spotify:track:0l08dcPEqNEUhymVBext8h,spotify:track:7w9bgPAmPTtrkt2v16QWvQ,0.625,8
spotify:track:0l08dcPEqNEUhymVBext8h,spotify:track:6UaRii9AH6Zss9xNMEQ2M9,0.625,8
spotify:track:0l08dcPEqNEUhymVBext8h,spotify:track:6sDQ4uiWw9OdVrCXFLSlZt,0.625,8
spotify:track:0l08dcPEqNEUhymVBext8h,spotify:track:561jH07mF1jHuk7KlaeF0s,0.625,8
spotify:track:0l08dcPEqNEUhymVBext8h,spotify:track:5U8hKxSaDXB8cVeLFQjvwx,0.625,8
spotify:track:0kmrXYtFI8cgxsShrJpThx,spotify:track:0lLdorYw7lVrJydTINhWdI,1.0,5
